Time,Height,Pressure,Temperature
9:05 AM,39.37, 100853.00 Pa, 31.96 C
9:05 AM,39.62, 100850.00 Pa, 31.96 C
9:05 AM,39.21, 100855.00 Pa, 31.96 C
9:05 AM,39.37, 100853.00 Pa, 31.96 C
9:05 AM,39.54, 100851.00 Pa, 31.96 C
9:05 AM,39.12, 100856.00 Pa, 31.97 C
9:05 AM,39.37, 100853.00 Pa, 31.96 C
9:05 AM,39.12, 100856.00 Pa, 31.96 C
9:05 AM,39.21, 100855.00 Pa, 31.96 C
9:05 AM,39.21, 100855.00 Pa, 31.96 C
9:05 AM,39.29, 100854.00 Pa, 31.97 C
9:05 AM,39.29, 100854.00 Pa, 31.97 C
9:05 AM,39.37, 100853.00 Pa, 31.96 C
9:05 AM,39.71, 100849.00 Pa, 31.96 C
9:06 AM,39.29, 100854.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.29, 100854.00 Pa, 31.96 C
9:06 AM,39.62, 100850.00 Pa, 31.96 C
9:06 AM,39.71, 100849.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.29, 100854.00 Pa, 31.96 C
9:06 AM,39.62, 100850.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.29, 100854.00 Pa, 31.97 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.62, 100850.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.12, 100856.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.95 C
9:06 AM,39.37, 100853.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.37, 100853.00 Pa, 31.96 C
9:06 AM,39.62, 100850.00 Pa, 31.96 C
9:06 AM,39.21, 100855.00 Pa, 31.96 C
9:06 AM,39.37, 100853.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.95 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.62, 100850.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.21, 100855.00 Pa, 31.96 C
9:06 AM,39.37, 100853.00 Pa, 31.96 C
9:06 AM,39.62, 100850.00 Pa, 31.95 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.29, 100854.00 Pa, 31.96 C
9:06 AM,39.29, 100854.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.29, 100854.00 Pa, 31.96 C
9:06 AM,39.37, 100853.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.95 C
9:06 AM,39.37, 100853.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.29, 100854.00 Pa, 31.96 C
9:06 AM,39.37, 100853.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.95 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.54, 100851.00 Pa, 31.95 C
9:06 AM,39.45, 100852.00 Pa, 31.95 C
9:06 AM,39.45, 100852.00 Pa, 31.95 C
9:06 AM,39.54, 100851.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.95 C
9:06 AM,39.54, 100851.00 Pa, 31.95 C
9:06 AM,39.71, 100849.00 Pa, 31.95 C
9:06 AM,39.54, 100851.00 Pa, 31.95 C
9:06 AM,39.62, 100850.00 Pa, 31.96 C
9:06 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.45, 100852.00 Pa, 31.95 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.95 C
9:07 AM,39.79, 100848.00 Pa, 31.96 C
9:07 AM,39.37, 100853.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.96 C
9:07 AM,39.62, 100850.00 Pa, 31.96 C
9:07 AM,39.71, 100849.00 Pa, 31.95 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.79, 100848.00 Pa, 31.95 C
9:07 AM,39.71, 100849.00 Pa, 31.96 C
9:07 AM,39.37, 100853.00 Pa, 31.96 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.96 C
9:07 AM,39.37, 100853.00 Pa, 31.96 C
9:07 AM,39.62, 100850.00 Pa, 31.96 C
9:07 AM,39.62, 100850.00 Pa, 31.96 C
9:07 AM,39.29, 100854.00 Pa, 31.96 C
9:07 AM,39.37, 100853.00 Pa, 31.96 C
9:07 AM,39.79, 100848.00 Pa, 31.96 C
9:07 AM,39.62, 100850.00 Pa, 31.95 C
9:07 AM,39.62, 100850.00 Pa, 31.95 C
9:07 AM,39.62, 100850.00 Pa, 31.95 C
9:07 AM,39.54, 100851.00 Pa, 31.95 C
9:07 AM,39.71, 100849.00 Pa, 31.96 C
9:07 AM,39.62, 100850.00 Pa, 31.96 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.96 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.21, 100855.00 Pa, 31.96 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.96 C
9:07 AM,39.29, 100854.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.96 C
9:07 AM,39.37, 100853.00 Pa, 31.96 C
9:07 AM,39.29, 100854.00 Pa, 31.95 C
9:07 AM,39.45, 100852.00 Pa, 31.95 C
9:07 AM,39.29, 100854.00 Pa, 31.96 C
9:07 AM,39.21, 100855.00 Pa, 31.96 C
9:07 AM,39.37, 100853.00 Pa, 31.96 C
9:07 AM,39.29, 100854.00 Pa, 31.96 C
9:07 AM,39.29, 100854.00 Pa, 31.96 C
9:07 AM,39.37, 100853.00 Pa, 31.95 C
9:07 AM,39.29, 100854.00 Pa, 31.95 C
9:07 AM,39.37, 100853.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.96 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.96 C
9:07 AM,39.54, 100851.00 Pa, 31.95 C
9:07 AM,39.54, 100851.00 Pa, 31.95 C
9:07 AM,39.45, 100852.00 Pa, 31.95 C
9:07 AM,39.45, 100852.00 Pa, 31.96 C
9:07 AM,39.29, 100854.00 Pa, 31.96 C
9:07 AM,39.21, 100855.00 Pa, 31.97 C
9:07 AM,39.62, 100850.00 Pa, 31.95 C
9:07 AM,39.45, 100852.00 Pa, 31.95 C
9:07 AM,39.45, 100852.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,38.96, 100858.00 Pa, 31.96 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.45, 100852.00 Pa, 31.96 C
9:08 AM,39.45, 100852.00 Pa, 31.96 C
9:08 AM,39.29, 100854.00 Pa, 31.95 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.21, 100855.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.96 C
9:08 AM,39.45, 100852.00 Pa, 31.95 C
9:08 AM,39.45, 100852.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.45, 100852.00 Pa, 31.96 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.71, 100849.00 Pa, 31.95 C
9:08 AM,39.45, 100852.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.96 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.96 C
9:08 AM,39.29, 100854.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.21, 100855.00 Pa, 31.96 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.45, 100852.00 Pa, 31.96 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.87, 100847.00 Pa, 31.95 C
9:08 AM,39.45, 100852.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.71, 100849.00 Pa, 31.96 C
9:08 AM,39.45, 100852.00 Pa, 31.95 C
9:08 AM,39.21, 100855.00 Pa, 31.95 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.94 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.29, 100854.00 Pa, 31.95 C
9:08 AM,39.29, 100854.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.29, 100854.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.29, 100854.00 Pa, 31.95 C
9:08 AM,39.45, 100852.00 Pa, 31.94 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.12, 100856.00 Pa, 31.95 C
9:08 AM,39.04, 100857.00 Pa, 31.95 C
9:08 AM,39.29, 100854.00 Pa, 31.95 C
9:08 AM,39.54, 100851.00 Pa, 31.95 C
9:08 AM,39.62, 100850.00 Pa, 31.94 C
9:08 AM,39.21, 100855.00 Pa, 31.95 C
9:08 AM,39.45, 100852.00 Pa, 31.95 C
9:08 AM,39.37, 100853.00 Pa, 31.95 C
9:08 AM,39.62, 100850.00 Pa, 31.94 C
9:08 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.54, 100851.00 Pa, 31.95 C
9:09 AM,39.45, 100852.00 Pa, 31.95 C
9:09 AM,39.54, 100851.00 Pa, 31.95 C
9:09 AM,39.45, 100852.00 Pa, 31.95 C
9:09 AM,39.45, 100852.00 Pa, 31.95 C
9:09 AM,39.12, 100856.00 Pa, 31.95 C
9:09 AM,39.29, 100854.00 Pa, 31.95 C
9:09 AM,39.12, 100856.00 Pa, 31.95 C
9:09 AM,39.29, 100854.00 Pa, 31.95 C
9:09 AM,39.12, 100856.00 Pa, 31.95 C
9:09 AM,39.21, 100855.00 Pa, 31.96 C
9:09 AM,39.21, 100855.00 Pa, 31.95 C
9:09 AM,39.29, 100854.00 Pa, 31.95 C
9:09 AM,39.21, 100855.00 Pa, 31.95 C
9:09 AM,39.45, 100852.00 Pa, 31.95 C
9:09 AM,39.54, 100851.00 Pa, 31.95 C
9:09 AM,39.37, 100853.00 Pa, 31.95 C
9:09 AM,39.29, 100854.00 Pa, 31.95 C
9:09 AM,39.37, 100853.00 Pa, 31.95 C
9:09 AM,39.21, 100855.00 Pa, 31.95 C
9:09 AM,39.54, 100851.00 Pa, 31.94 C
9:09 AM,39.45, 100852.00 Pa, 31.95 C
9:09 AM,39.54, 100851.00 Pa, 31.95 C
9:09 AM,39.37, 100853.00 Pa, 31.95 C
9:09 AM,39.37, 100853.00 Pa, 31.95 C
9:09 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.37, 100853.00 Pa, 31.95 C
9:09 AM,39.37, 100853.00 Pa, 31.94 C
9:09 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.29, 100854.00 Pa, 31.95 C
9:09 AM,39.21, 100855.00 Pa, 31.95 C
9:09 AM,39.54, 100851.00 Pa, 31.94 C
9:09 AM,39.21, 100855.00 Pa, 31.95 C
9:09 AM,39.29, 100854.00 Pa, 31.95 C
9:09 AM,39.21, 100855.00 Pa, 31.95 C
9:09 AM,39.62, 100850.00 Pa, 31.94 C
9:09 AM,39.45, 100852.00 Pa, 31.94 C
9:09 AM,39.54, 100851.00 Pa, 31.94 C
9:09 AM,39.21, 100855.00 Pa, 31.94 C
9:09 AM,39.29, 100854.00 Pa, 31.95 C
9:09 AM,39.45, 100852.00 Pa, 31.95 C
9:09 AM,39.54, 100851.00 Pa, 31.94 C
9:09 AM,39.37, 100853.00 Pa, 31.94 C
9:09 AM,39.37, 100853.00 Pa, 31.94 C
9:09 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.37, 100853.00 Pa, 31.94 C
9:09 AM,39.37, 100853.00 Pa, 31.94 C
9:09 AM,39.12, 100856.00 Pa, 31.95 C
9:09 AM,38.96, 100858.00 Pa, 31.94 C
9:09 AM,39.37, 100853.00 Pa, 31.94 C
9:09 AM,39.04, 100857.00 Pa, 31.94 C
9:09 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.21, 100855.00 Pa, 31.94 C
9:09 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.21, 100855.00 Pa, 31.95 C
9:09 AM,39.29, 100854.00 Pa, 31.94 C
9:09 AM,39.21, 100855.00 Pa, 31.94 C
9:09 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.12, 100856.00 Pa, 31.94 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.04, 100857.00 Pa, 31.95 C
9:10 AM,38.96, 100858.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.21, 100855.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.04, 100857.00 Pa, 31.94 C
9:10 AM,39.12, 100856.00 Pa, 31.95 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.04, 100857.00 Pa, 31.94 C
9:10 AM,39.21, 100855.00 Pa, 31.94 C
9:10 AM,39.21, 100855.00 Pa, 31.94 C
9:10 AM,38.96, 100858.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.04, 100857.00 Pa, 31.94 C
9:10 AM,39.21, 100855.00 Pa, 31.93 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.21, 100855.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.93 C
9:10 AM,39.54, 100851.00 Pa, 31.94 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.93 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.21, 100855.00 Pa, 31.94 C
9:10 AM,39.21, 100855.00 Pa, 31.95 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.54, 100851.00 Pa, 31.94 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.54, 100851.00 Pa, 31.94 C
9:10 AM,39.54, 100851.00 Pa, 31.93 C
9:10 AM,39.62, 100850.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.54, 100851.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:10 AM,39.62, 100850.00 Pa, 31.94 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.45, 100852.00 Pa, 31.94 C
9:10 AM,39.54, 100851.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.93 C
9:10 AM,39.21, 100855.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.94 C
9:10 AM,39.62, 100850.00 Pa, 31.94 C
9:10 AM,39.29, 100854.00 Pa, 31.95 C
9:10 AM,39.29, 100854.00 Pa, 31.95 C
9:10 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.29, 100854.00 Pa, 31.93 C
9:11 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.37, 100853.00 Pa, 31.93 C
9:11 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.04, 100857.00 Pa, 31.95 C
9:11 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,39.29, 100854.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,39.29, 100854.00 Pa, 31.94 C
9:11 AM,39.29, 100854.00 Pa, 31.93 C
9:11 AM,39.29, 100854.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,38.87, 100859.00 Pa, 31.95 C
9:11 AM,39.21, 100855.00 Pa, 31.93 C
9:11 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.37, 100853.00 Pa, 31.93 C
9:11 AM,39.12, 100856.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,39.29, 100854.00 Pa, 31.94 C
9:11 AM,39.12, 100856.00 Pa, 31.93 C
9:11 AM,39.04, 100857.00 Pa, 31.93 C
9:11 AM,39.21, 100855.00 Pa, 31.93 C
9:11 AM,39.12, 100856.00 Pa, 31.93 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,39.04, 100857.00 Pa, 31.94 C
9:11 AM,38.96, 100858.00 Pa, 31.93 C
9:11 AM,38.79, 100860.00 Pa, 31.94 C
9:11 AM,38.96, 100858.00 Pa, 31.94 C
9:11 AM,38.87, 100859.00 Pa, 31.94 C
9:11 AM,38.96, 100858.00 Pa, 31.93 C
9:11 AM,39.04, 100857.00 Pa, 31.94 C
9:11 AM,39.29, 100854.00 Pa, 31.93 C
9:11 AM,39.37, 100853.00 Pa, 31.94 C
9:11 AM,39.12, 100856.00 Pa, 31.94 C
9:11 AM,39.04, 100857.00 Pa, 31.94 C
9:11 AM,39.29, 100854.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.93 C
9:11 AM,39.29, 100854.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,39.12, 100856.00 Pa, 31.94 C
9:11 AM,38.79, 100860.00 Pa, 31.94 C
9:11 AM,38.96, 100858.00 Pa, 31.93 C
9:11 AM,39.21, 100855.00 Pa, 31.93 C
9:11 AM,39.29, 100854.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.93 C
9:11 AM,38.96, 100858.00 Pa, 31.93 C
9:11 AM,39.21, 100855.00 Pa, 31.93 C
9:11 AM,39.04, 100857.00 Pa, 31.93 C
9:11 AM,39.21, 100855.00 Pa, 31.93 C
9:11 AM,38.96, 100858.00 Pa, 31.93 C
9:11 AM,39.12, 100856.00 Pa, 31.94 C
9:11 AM,39.21, 100855.00 Pa, 31.93 C
9:11 AM,39.54, 100851.00 Pa, 31.93 C
9:12 AM,39.54, 100851.00 Pa, 31.94 C
9:12 AM,39.21, 100855.00 Pa, 31.94 C
9:12 AM,39.29, 100854.00 Pa, 31.93 C
9:12 AM,39.04, 100857.00 Pa, 31.94 C
9:12 AM,39.21, 100855.00 Pa, 31.93 C
9:12 AM,39.12, 100856.00 Pa, 31.93 C
9:12 AM,39.12, 100856.00 Pa, 31.93 C
9:12 AM,39.29, 100854.00 Pa, 31.93 C
9:12 AM,39.21, 100855.00 Pa, 31.94 C
9:12 AM,39.21, 100855.00 Pa, 31.93 C
9:12 AM,39.71, 100849.00 Pa, 31.92 C
9:12 AM,39.37, 100853.00 Pa, 31.93 C
9:12 AM,39.45, 100852.00 Pa, 31.93 C
9:12 AM,39.45, 100852.00 Pa, 31.93 C
9:12 AM,39.37, 100853.00 Pa, 31.94 C
9:12 AM,39.45, 100852.00 Pa, 31.94 C
9:12 AM,39.37, 100853.00 Pa, 31.94 C
9:12 AM,39.29, 100854.00 Pa, 31.94 C
9:12 AM,39.29, 100854.00 Pa, 31.93 C
9:12 AM,39.29, 100854.00 Pa, 31.92 C
9:12 AM,39.21, 100855.00 Pa, 31.93 C
9:12 AM,39.12, 100856.00 Pa, 31.93 C
9:12 AM,39.21, 100855.00 Pa, 31.93 C
9:12 AM,38.96, 100858.00 Pa, 31.93 C
9:12 AM,39.04, 100857.00 Pa, 31.93 C
9:12 AM,38.96, 100858.00 Pa, 31.93 C
9:12 AM,39.37, 100853.00 Pa, 31.93 C
9:12 AM,39.12, 100856.00 Pa, 31.93 C
9:12 AM,39.04, 100857.00 Pa, 31.93 C
9:12 AM,39.04, 100857.00 Pa, 31.94 C
9:12 AM,39.04, 100857.00 Pa, 31.93 C
9:12 AM,38.96, 100858.00 Pa, 31.93 C
9:12 AM,39.29, 100854.00 Pa, 31.93 C
9:12 AM,39.45, 100852.00 Pa, 31.93 C
9:12 AM,39.54, 100851.00 Pa, 31.92 C
9:12 AM,39.29, 100854.00 Pa, 31.93 C
9:12 AM,39.37, 100853.00 Pa, 31.93 C
9:12 AM,39.37, 100853.00 Pa, 31.93 C
9:12 AM,39.45, 100852.00 Pa, 31.93 C
9:12 AM,39.21, 100855.00 Pa, 31.93 C
9:12 AM,39.12, 100856.00 Pa, 31.92 C
9:12 AM,39.12, 100856.00 Pa, 31.93 C
9:12 AM,39.04, 100857.00 Pa, 31.93 C
9:12 AM,39.21, 100855.00 Pa, 31.92 C
9:12 AM,39.04, 100857.00 Pa, 31.93 C
9:12 AM,39.04, 100857.00 Pa, 31.92 C
9:12 AM,38.96, 100858.00 Pa, 31.92 C
9:12 AM,39.12, 100856.00 Pa, 31.93 C
9:12 AM,39.04, 100857.00 Pa, 31.93 C
9:12 AM,38.96, 100858.00 Pa, 31.93 C
9:12 AM,39.21, 100855.00 Pa, 31.92 C
9:12 AM,39.12, 100856.00 Pa, 31.92 C
9:12 AM,39.04, 100857.00 Pa, 31.92 C
9:12 AM,39.04, 100857.00 Pa, 31.93 C
9:12 AM,39.29, 100854.00 Pa, 31.92 C
9:12 AM,39.37, 100853.00 Pa, 31.92 C
9:12 AM,39.29, 100854.00 Pa, 31.92 C
9:12 AM,38.96, 100858.00 Pa, 31.93 C
9:12 AM,39.12, 100856.00 Pa, 31.93 C
9:12 AM,39.45, 100852.00 Pa, 31.92 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,39.04, 100857.00 Pa, 31.92 C
9:13 AM,39.54, 100851.00 Pa, 31.92 C
9:13 AM,39.54, 100851.00 Pa, 31.92 C
9:13 AM,38.96, 100858.00 Pa, 31.93 C
9:13 AM,39.29, 100854.00 Pa, 31.92 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,39.21, 100855.00 Pa, 31.93 C
9:13 AM,39.04, 100857.00 Pa, 31.93 C
9:13 AM,39.21, 100855.00 Pa, 31.93 C
9:13 AM,39.12, 100856.00 Pa, 31.93 C
9:13 AM,39.45, 100852.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.92 C
9:13 AM,39.21, 100855.00 Pa, 31.92 C
9:13 AM,39.04, 100857.00 Pa, 31.92 C
9:13 AM,39.04, 100857.00 Pa, 31.93 C
9:13 AM,39.12, 100856.00 Pa, 31.92 C
9:13 AM,39.29, 100854.00 Pa, 31.92 C
9:13 AM,39.29, 100854.00 Pa, 31.92 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,39.29, 100854.00 Pa, 31.92 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,39.54, 100851.00 Pa, 31.92 C
9:13 AM,39.45, 100852.00 Pa, 31.92 C
9:13 AM,39.45, 100852.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.93 C
9:13 AM,39.45, 100852.00 Pa, 31.92 C
9:13 AM,39.45, 100852.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.91 C
9:13 AM,39.04, 100857.00 Pa, 31.92 C
9:13 AM,39.29, 100854.00 Pa, 31.92 C
9:13 AM,39.45, 100852.00 Pa, 31.91 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.93 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,39.29, 100854.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.92 C
9:13 AM,39.04, 100857.00 Pa, 31.91 C
9:13 AM,38.7, 100861.00 Pa, 31.93 C
9:13 AM,39.29, 100854.00 Pa, 31.92 C
9:13 AM,38.96, 100858.00 Pa, 31.92 C
9:13 AM,39.04, 100857.00 Pa, 31.92 C
9:13 AM,38.79, 100860.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.92 C
9:13 AM,39.04, 100857.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.91 C
9:13 AM,39.37, 100853.00 Pa, 31.92 C
9:13 AM,38.96, 100858.00 Pa, 31.93 C
9:13 AM,39.12, 100856.00 Pa, 31.92 C
9:13 AM,39.04, 100857.00 Pa, 31.92 C
9:13 AM,39.12, 100856.00 Pa, 31.91 C
9:13 AM,38.87, 100859.00 Pa, 31.92 C
9:13 AM,39.04, 100857.00 Pa, 31.91 C
9:13 AM,39.12, 100856.00 Pa, 31.92 C
9:13 AM,38.87, 100859.00 Pa, 31.92 C
9:13 AM,38.96, 100858.00 Pa, 31.92 C
9:14 AM,38.96, 100858.00 Pa, 31.92 C
9:14 AM,38.87, 100859.00 Pa, 31.92 C
9:14 AM,39.21, 100855.00 Pa, 31.92 C
9:14 AM,39.12, 100856.00 Pa, 31.92 C
9:14 AM,39.21, 100855.00 Pa, 31.92 C
